codigo,ncmsh,categoria,descricao,ipi,vigencia_inicio,vigencia_fim,un_tributada,un_tributada_descricao,observacao,usultalteracao,dtultimalteracao,dtcadastro
30039048,30039048,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTCLORAMBUCIL, CLORMETINA (DCI) OU SEU CLORIDRATO, MELFALANO, TOREMIFENE OU SEU CITRATO, EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.123755
30039049,30039049,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO C/OUTS.COMPOSTOS FUNCAO AMINA,ETC.EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.132628
38249912,38249912,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"COM UM TEOR DE CIANOCOBALAMINA INFERIOR OU IGUAL A 55 %, EM PESO",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.470376
38249913,38249913,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,DA FABRICACAO DA PRIMICINA AMONICA,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.480510
38249914,38249914,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"SENDURAMICINA SODICA, DA FABRICACAO DA SENDURAMICINA",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.494908
38249915,38249915,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"MADURAMICINA AMONICA, EM SOLUCAO ALCOOLICA, DA FABRICACAO DA MADURAMICINA",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.504807
38249919,38249919,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTROS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.515088
38249921,38249921,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"ACIDOS GRAXOS DIMERIZADOS, PREPARACOES CONTENDO ACIDOS GRAXOS DIMERIZADOS",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.524639
38249922,38249922,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"PREPARACOES CONTENDO ESTEAROILBENZOILMETANO E PALMITOILBENZOILMETANO, PREPARACOES CONTENDO CAPRILATO E CAPRATO DE PROPILENOGLICOL",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.534013
38249923,38249923,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,PREPARACOES CONTENDO TRIGLICERIDIOS DOS ACIDOS CAPRILICO E CAPRICO,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.543759
38249924,38249924,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"ESTERES DE ALCOOIS GRAXOS DE C12 A C20 DO ACIDO METACRILICO E SUAS MISTURAS, ESTERES DE ACIDOS MONOCARBOXILICOS DE C10 RAMIFICADOS COM GLICEROL",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.553194
38249925,38249925,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"MISTURAS DE ESTERES DIMETILICOS DOS ACIDOS ADIPICO, GLUTARICO E SUCCINICO, MISTURAS DE ACIDOS DIBASICOS DE C11 E C12, ACIDOS NAFTENICOS, SEUS SAIS INSOLUVEIS EM AGUA E SEUS ESTERES",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.565919
38249929,38249929,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTROS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.575678
38249931,38249931,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,QUE CONTENHAM ISOCIANATOS DE HEXAMETILENO OU OUTROS ISOCIANATOS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.585124
38249932,38249932,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,QUE CONTENHAM AMINAS GRAXAS DE C8 A C22,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.598156
38249933,38249933,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"QUE CONTENHAM POLIETILENOAMINAS E DIETILENOTRIAMINAS, PROPRIAS PARA A COAGULACAO DO LATEX",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.610077
38249934,38249934,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"OUTRAS, CONTENDO POLIETILENOAMINAS",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.620051
38249935,38249935,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"MISTURAS DE MONO , DI  E TRIISOPROPANOLAMINAS",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.629658
38249936,38249936,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,RETICULANTES PARA SILICONES,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.639573
38249939,38249939,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTRAS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.649238
38249941,38249941,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"PREPARACOES DESINCRUSTANTES, ANTICORROSIVAS OU ANTIOXIDANTES",0,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.658733
38249942,38249942,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,MISTURA EUTETICA DE DIFENILA E OXIDO DE DIFENILA,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.668208
38249943,38249943,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"A BASE DE TRIMETIL 3,9 DIETILDECANO",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.679708
38249949,38249949,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTROS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.689244
38249951,38249951,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,ANTIESPUMANTES CONTENDO FOSFATO DE TRIBUTILA EM SOLUCAO DE ALCOOL ISOPROPILICO,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.699151
38249952,38249952,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,MISTURAS DE POLIETILENOGLICOIS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.708726
38249953,38249953,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,POLIPROPILENOGLICOL LIQUIDO,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.718208
38249954,38249954,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,RETARDANTE DE CHAMA CONTENDO MISTURAS DE TRIFENILFOSFATOS ISOPROPILADOS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.727706
38249959,38249959,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,OUTROS,10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.737182
38249971,38249971,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"CAL SODADA, CARBONATO DE CALCIO HIDROFUGO",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.746926
38249972,38249972,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"PREPARACOES A BASE DE SILICA EM SUSPENSAO COLOIDAL, NITRETO DE BORO DE ESTRUTURA CRISTALINA CUBICA, COMPACTADO COM SUBSTRATO DE CARBETO DE TUNGSTENIO (VOLFRAMIO)",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.756326
38249973,38249973,PRODUTOS DIVERSOS DAS INDÚSTRIAS QUÍMICAS,"PREPARACOES A BASE DE CARBETO DE TUNGSTENIO (VOLFRAMIO) COM NIQUEL COMO AGLOMERANTE, BROMETO DE HIDROGENIO EM SOLUCAO",10,2017-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:24.768698
40101200,40101200,BORRACHA E SUAS OBRAS,CORREIA TRANSPORTAD.DE BORRACHA VULCAN. REFORC.MAT.TEXT.,10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.884288
40101900,40101900,BORRACHA E SUAS OBRAS,"OUTS.CORREIAS TRANSPORTADORAS,DE BORRACHA VULCANIZADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.894436
40103100,40103100,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,TRAPEZ.6DM<C<=18DM, BORRACHA VULCAN, ESTRIADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.904373
40103200,40103200,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,TRAPEZ.6DM<C<=18DM, BORRACHA VULCAN,NÃO ESTRIADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.914105
40103300,40103300,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,TRAPEZ.18<C<=24DM, BORRACHA VULCAN.,ESTRIADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.927675
40103400,40103400,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,TRAPEZ.18<C<=24DM, BORRACHA VULCAN., NÃO ESTRIADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.938482
40103500,40103500,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,SINCRON.6<C<=15DM, BORRACHA VULCAN.",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.951641
40103600,40103600,BORRACHA E SUAS OBRAS,"CORREIA TRANSM.S/FIM,SINCR.150<C<=198CM, BORRACHA VULCAN",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.961997
40103900,40103900,BORRACHA E SUAS OBRAS,"OUTS.CORREIAS DE TRANSMISSAO,DE BORRACHA VULCANIZADA",10,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:28.972660
40111000,40111000,BORRACHA E SUAS OBRAS,"PNEUMATICOS NOVOS DE BORRACHA,P/AUTOMOVEIS DE PASSAG.",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:28.984161
40112010,40112010,BORRACHA E SUAS OBRAS,"PNEUMAT.NOVOS DE BORRACHA,P/ONIBUS, CAMINHOES,M=11,00-24",2,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:28.994711
40112090,40112090,BORRACHA E SUAS OBRAS,"OUTS.PNEUMATICOS NOVOS DE BORRACHA,P/ONIBUS E CAMINHOES",2,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.004806
40113000,40113000,BORRACHA E SUAS OBRAS,"PNEUMATICOS NOVOS DE BORRACHA,PARA AVIOES",0,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.015391
40114000,40114000,BORRACHA E SUAS OBRAS,"PNEUMATICOS NOVOS DE BORRACHA,PARA MOTOCICLETAS",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.025191
40115000,40115000,BORRACHA E SUAS OBRAS,"PNEUMATICOS NOVOS DE BORRACHA,PARA BICICLETAS",15,2016-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.034640
40116100,40116100,BORRACHA E SUAS OBRAS,"PNEUM.D/BOR.ESP/PEIXE,P/VEÍCULOS,MÁQS.AGRÍC.",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.045000
40116200,40116200,BORRACHA E SUAS OBRAS,PNEUM.D/BOR.ESP.PEIXE.VEÍC.P/CONSTR.<=61CM,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.056928
40116310,40116310,BORRACHA E SUAS OBRAS,"PNEUM.ESP.PEIXE#DUMPERS# L>=940,D>=1448MM",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.066723
40116320,40116320,BORRACHA E SUAS OBRAS,"OUTS.PNEUM.P/VEÍC.CONSTR.,ARO/LARG>=1143MM",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.076795
40116390,40116390,BORRACHA E SUAS OBRAS,"OUTS.PNEUM.P/VEÍC.CONSTR.,ARO>61CM,E.D/PEIXE",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.086584
40116910,40116910,BORRACHA E SUAS OBRAS,"OUTS.PNEUM.,BAND.E.PEIXE,ARO/LARG>=1143MM",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.096796
40116990,40116990,BORRACHA E SUAS OBRAS,OUTS.PNEUM.NOVOS D/BORR.ESPINHA D/PEIXE,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.107735
40117010,40117010,BORRACHA E SUAS OBRAS,"NAS SEGUINTES MEDIDAS: 4,00 15, 4,00 18, 4,00 19, 5,00 15, 5,00 16, 5,50 16, 6,00 16, 6,00 19, 6,00 20, 6,50 16, 6,50 20, 7,50 16, 7,50 18, 7,50 20",15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.117489
40117090,40117090,BORRACHA E SUAS OBRAS,OUTROS,15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.127786
40118010,40118010,BORRACHA E SUAS OBRAS,"RADIAIS, PARA DUMPERS CONCEBIDOS PARA SEREM UTILIZADOS FORA DE RODOVIAS, COM SECAO DE LARGURA IGUAL OU SUPERIOR A 940 MM (37), PARA AROS DE DIAMETRO IGUAL OU SUPERIOR A 1448 MM (57)",15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.139078
40118020,40118020,BORRACHA E SUAS OBRAS,"OUTROS, COM SECAO DE LARGURA IGUAL OU SUPERIOR A 1143 MM (45), PARA AROS DE DIAMETRO IGUAL OU SUPERIOR A 1143 MM (45)",15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.149057
40118090,40118090,BORRACHA E SUAS OBRAS,OUTROS,15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.158778
40119010,40119010,BORRACHA E SUAS OBRAS,"COM SECAO DE LARGURA IGUAL OU SUPERIOR A 1143 MM (45), PARA AROS DE DIAMETRO IGUAL OU SUPERIOR A 1143 MM (45)",15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.169027
40119090,40119090,BORRACHA E SUAS OBRAS,OUTROS,15,2017-01-01T00:00:00,,UN,UNIDADE,,,,2018-03-02T17:29:29.180565
40119210,40119210,BORRACHA E SUAS OBRAS,"OUTS.PNEUM.NOVOS,P/VEÍC.AGRÍC.MED:4,00-15,ETC",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.190295
40119290,40119290,BORRACHA E SUAS OBRAS,OUTS.PNEUM.NOV.P/VEÍC.MÁQ.AGRÍC./FLOREST.,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.200332
40119300,40119300,BORRACHA E SUAS OBRAS,PNEUM.NOVOS P/VEÍC.MÁQ.P/CONSTRUÇÃO<=61CM,,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.210016
40119410,40119410,BORRACHA E SUAS OBRAS,"PNEUM.#DUMPERS#,P/CONSTR.L>=940 D>=1448MM",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.220539
40119420,40119420,BORRACHA E SUAS OBRAS,"OUTS.PNEUM.NOVOS D/BORR.,LARG/DIÂM>=1143MM",,2016-01-01T00:00:00,2017-03-31T00:00:00,UN,UNIDADE,,,,2018-03-02T17:29:29.230619
33041000,33041000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",PRODUTOS DE MAQUILAGEM PARA OS LABIOS,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:19.998136
33042010,33042010,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","SOMBRA,DELINEADOR,LAPIS PARA SOBRANCELHAS E RIMEL",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.016460
33042090,33042090,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",OUTROS PRODUTOS DE MAQUILAGEM PARA OS OLHOS,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.025688
33043000,33043000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",PREPARACOES PARA MANICUROS E PEDICUROS,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.034705
33049100,33049100,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","POS,INCLUIDOS OS COMPACTOS,PARA MAQUILAGEM",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.044828
33049910,33049910,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","CREMES DE BELEZA,CREMES NUTRITIVOS E LOCOES TONICAS",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.053956
33049990,33049990,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","OUTS.PRODUTOS DE BELEZA OU DE MAQUILAGEM PREPARADOS,ETC",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.063629
33051000,33051000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",XAMPUS PARA OS CABELOS,7,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.072812
33052000,33052000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","PREPARS.P/ONDULACAO/ALISAMENTO/PERMANENTES,DOS CABELOS",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.081907
33053000,33053000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",LAQUES PARA OS CABELOS,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.091103
33059000,33059000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",OUTROS PREPARACOES CAPILARES,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.100202
33061000,33061000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",DENTIFRICIOS,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.111375
33062000,33062000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",FIOS UTILIZ.P/LIMPAR ESPACOS INTERDENTAIS (FIO DENTAL),0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.120659
33069000,33069000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","OUTS.PREPARACOES PARA HIGIENE BUCAL OU DENTARIA,ETC.",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.129592
33071000,33071000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","PREPARACOES PARA BARBEAR (ANTES,DURANTE OU APOS)",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.138892
33072010,33072010,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","DESODORANTES CORPORAIS E ANTIPERSPIRANTES, LIQUIDOS",7,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.147945
33072090,33072090,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",OUTROS DESODORANTES CORPORAIS E ANTIPERSPIRANTES,7,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.159898
33073000,33073000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",SAIS PERFUMADOS E OUTS.PREPARACOES PARA BANHOS,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.169085
33074100,33074100,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",AGARBATE E OUTS.PREPAR.ODORIFERAS QUE ATUEM P/COMBUSTAO,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.178217
33074900,33074900,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS",OUTS.PREPARACOES PARA PERFUMAR OU DESODORIZAR AMBIENTES,22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.187689
33079000,33079000,"ÓLEOS ESSENCIAIS E RESINOIDES, PRODUTOS DE PERFUMARIA OU DE TOUCADOR PREPARADOS E PREPARAÇÕES COSMÉTICAS","OUTS.PRODS.DE PERFUMARIA OU TOUCADOR, PREPARADOS,ETC.",22,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.196663
34011110,34011110,"SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS À BASE DE GESSO","SABOES MEDICINAIS,EM BARRAS,PEDACOS,FIGURA MOLDADA,ETC.",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.207898
34011190,34011190,"SABÕES, AGENTES ORGÂNICOS DE SUPERFÍCIE, PREPARAÇÕES PARA LAVAGEM, PREPARAÇÕES LUBRIFICANTES, CERAS ARTIFICIAIS, CERAS PREPARADAS, PRODUTOS DE CONSERVAÇÃO E LIMPEZA, VELAS E ARTIGOS SEMELHANTES, MASSAS OU PASTAS PARA MODELAR, “CERAS PARA DENTISTAS” E COMPOSIÇÕES PARA DENTISTAS À BASE DE GESSO","OUTS.PRODS/PREPARS.DE TOUCADOR,EM BARRAS, PEDACOS,ETC.",5,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:20.219773
30039051,30039051,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO METOCLOPRAMIDA,ETC.EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.141772
30039052,30039052,PRODUTOS FARMACÊUTICOS,MEDICAMENTO CONT.ATENOLOL/PRILOCAINA/ETC.EXC.EM DOSES,0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.151146
30039053,30039053,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO C/LIDOCAINA/SEU CLORIDRATO,ETC.EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.160322
30039054,30039054,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONTENDO FEMPROPOREX,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.169742
30039055,30039055,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.PARACETAMOL OU BROMOPRIDA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.178835
30039056,30039056,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.AMITRAZ OU CIPERMETRINA,EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.188037
30039057,30039057,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.CLOREXIDINA/SEUS SAIS,ETC.EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.200132
30039058,30039058,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO CONT.CARMUSTINA/ LOMUSTINA, ETC.EXC.EM DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.211164
30039059,30039059,PRODUTOS FARMACÊUTICOS,"MEDICAMENTO C/OUTS.COMP.FUNC.CARBOXIAMIDA,ETC.EXC.DOSES",0,2016-01-01T00:00:00,,KG,QUILOGRAMA,,,,2018-03-02T17:29:16.220237
